date,city,station_name,evidence,event_type,comment,parameter,value
2012-07-16,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/3d6eFF4,TF,Alberta wildfires,pm25,29.2
2012-07-25,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/3BgiDWK,TF,Alberta wildfires,pm25,16.1
2012-08-09,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/2Yr1eN2,TF,Alberta wildfires,pm25,4.4
2012-08-13,Prince George,Prince George Denicola Ranch,TF_EE evidence directory,TF,BC wildfires,pm25,15.6
2012-08-14,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/3Aea5yn,TF,BC wildfires,pm25,7.7
2012-08-19,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/3abytGy,TF,BC wildfires,pm25,14.9
2012-08-19,Prince George,Prince George Denicola Ranch,TF_EE evidence directory,TF,BC wildfires,pm25,14.9
2012-09-20,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/3Dexq53,TF,BC wildfires,pm25,15.8
2012-09-20,Prince George,Prince George Denicola Ranch,TF_EE evidence directory,TF,BC wildfires,pm25,15.8
2012-09-21,Prince George,Prince George Denicola Ranch,https://go.nasa.gov/34yOaEa,TF,BC wildfires,pm25,29.2
2012-09-21,Prince George,Prince George Denicola Ranch,TF_EE evidence directory,TF,BC wildfires,pm25,29.2
2017-08-29,Prince George ,Prince George District Energy Building,https://go.nasa.gov/30JhiaH,TF,BC wildfires,pm25,16.3
2017-08-30,Prince George ,Prince George District Energy Building,https://go.nasa.gov/33IlsSs,TF,BC wildfires,pm25,70.3
2017-09-01,Prince George ,Prince George District Energy Building,https://go.nasa.gov/34CgrtQ,TF,BC wildfires,pm25,24.9
2017-09-05,Prince George ,Prince George District Energy Building,https://go.nasa.gov/2GDUcvw,TF,BC wildfires,pm25,22.6
2017-09-06,Prince George ,Prince George District Energy Building,https://go.nasa.gov/3jIYLTn,TF,BC wildfires,pm25,36.3
2017-09-07,Prince George ,Prince George District Energy Building,https://go.nasa.gov/2GMvvg3,TF,BC wildfires,pm25,63.4
2010-07-29,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3ljN6L8 ,TF,BC wildfires,pm25,10.1
2010-08-04,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2WJWW2z,TF,BC wildfires,pm25,18.9
2010-08-05,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3iz05a3,TF,BC wildfires,pm25,50.4
2010-08-06,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2SuP5zV,TF,BC wildfires,pm25,31.1
2010-08-15,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3ljCMmG,TF,BC wildfires,pm25,15.4
2010-08-16,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3jCCaYH,TF,BC wildfires,pm25,56.7
2010-08-17,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2F6Z6Av,TF,BC wildfires,pm25,69.3
2010-08-18,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/33CNEWO,TF,BC wildfires,pm25,83.7
2010-08-19,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3nrJau2,TF,BC wildfires,pm25,168
2010-08-20,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2GLimnG,TF,BC wildfires,pm25,66.7
2010-08-21,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/33B2Aok,TF,BC wildfires,pm25,64.3
2010-08-22,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3jwLygx,TF,BC wildfires,pm25,31.4
2011-06-16,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,Alberta wildfires,pm25,14.9
2012-04-23,Prince George ,Prince George Exploration Place Trailer,TF_EE evidence directory,EE,Lakeland Mill explosion @2130,pm25,2.6
2012-04-24,Prince George ,Prince George Exploration Place Trailer,TF_EE evidence directory,EE,Lakeland Mill explosion; fumigation event,pm25,5.2
2012-07-08,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/33yguYf,TF,Siberia wildfires,pm25,16.8
2012-07-09,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3iFbWn4,TF,Siberia wildfires,pm25,29
2012-07-09,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,Siberia wildfires,pm25,29
2012-07-15,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2GIpH7r,TF,Alberta wildfires,pm25,16.8
2012-07-16,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3d6eFF4,TF,Alberta wildfires,pm25,27.9
2012-07-25,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3BgiDWK,TF,Alberta wildfires,pm25,12
2012-08-09,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/2Yr1eN2,TF,Alberta wildfires,pm25,2.6
2012-08-13,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,BC wildfires,pm25,14.3
2012-08-14,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3Aea5yn,TF,BC wildfires,pm25,6.9
2012-08-19,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3abytGy,TF,BC wildfires,pm25,18.3
2012-08-19,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,BC wildfires,pm25,18.3
2012-09-20,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/3Dexq53,TF,BC wildfires,pm25,27.8
2012-09-20,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,BC wildfires,pm25,27.8
2012-09-21,Prince George,Prince George Exploration Place Trailer,https://go.nasa.gov/34yOaEa,TF,BC wildfires,pm25,32.4
2012-09-21,Prince George,Prince George Exploration Place Trailer,TF_EE evidence directory,TF,BC wildfires,pm25,32.4
2010-06-20,Prince George,Prince George Gladstone School,https://go.nasa.gov/3jq3edR ,TF,BC wildfires,pm25,23.1
2010-06-21,Prince George,Prince George Gladstone School,https://go.nasa.gov/3neDhzV ,TF,BC wildfires,pm25,41.7
2010-06-22,Prince George,Prince George Gladstone School,https://go.nasa.gov/34kRlPR ,TF,BC wildfires,pm25,17.9
2010-07-29,Prince George,Prince George Gladstone School,https://go.nasa.gov/3ljN6L8 ,TF,BC wildfires,pm25,9.5
2010-08-04,Prince George,Prince George Gladstone School,https://go.nasa.gov/2WJWW2z,TF,BC wildfires,pm25,18.1
2010-08-05,Prince George,Prince George Gladstone School,https://go.nasa.gov/3iz05a3,TF,BC wildfires,pm25,61.7
2010-08-06,Prince George,Prince George Gladstone School,https://go.nasa.gov/2SuP5zV,TF,BC wildfires,pm25,28.1
2010-08-15,Prince George,Prince George Gladstone School,https://go.nasa.gov/3ljCMmG,TF,BC wildfires,pm25,14.8
2010-08-16,Prince George,Prince George Gladstone School,https://go.nasa.gov/3jCCaYH,TF,BC wildfires,pm25,81.9
2010-08-17,Prince George,Prince George Gladstone School,https://go.nasa.gov/2F6Z6Av,TF,BC wildfires,pm25,75.4
2010-08-18,Prince George,Prince George Gladstone School,https://go.nasa.gov/33CNEWO,TF,BC wildfires,pm25,103
2010-08-19,Prince George,Prince George Gladstone School,https://go.nasa.gov/3nrJau2,TF,BC wildfires,pm25,202
2010-08-20,Prince George,Prince George Gladstone School,https://go.nasa.gov/2GLimnG,TF,BC wildfires,pm25,76.9
2010-08-21,Prince George,Prince George Gladstone School,https://go.nasa.gov/33B2Aok,TF,BC wildfires,pm25,NA
2010-08-22,Prince George,Prince George Gladstone School,https://go.nasa.gov/3jwLygx,TF,BC wildfires,pm25,32.4
2011-06-16,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,Alberta wildfires,pm25,14.8
2012-04-23,Prince George ,Prince George Gladstone School,TF_EE evidence directory,EE,Lakeland Mill explosion @2130,pm25,3.8
2012-04-24,Prince George ,Prince George Gladstone School,TF_EE evidence directory,EE,Lakeland Mill explosion; fumigation event,pm25,3.5
2012-07-08,Prince George,Prince George Gladstone School,https://go.nasa.gov/33yguYf,TF,Siberia wildfires,pm25,14.5
2012-07-09,Prince George,Prince George Gladstone School,https://go.nasa.gov/3iFbWn4,TF,Siberia wildfires,pm25,26.8
2012-07-09,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,Siberia wildfires,pm25,26.8
2012-07-15,Prince George,Prince George Gladstone School,https://go.nasa.gov/2GIpH7r,TF,Alberta wildfires,pm25,15.5
2012-07-16,Prince George,Prince George Gladstone School,https://go.nasa.gov/3d6eFF4,TF,Alberta wildfires,pm25,24.1
2012-07-25,Prince George,Prince George Gladstone School,https://go.nasa.gov/3BgiDWK,TF,Alberta wildfires,pm25,9.1
2012-08-09,Prince George,Prince George Gladstone School,https://go.nasa.gov/2Yr1eN2,TF,Alberta wildfires,pm25,2.4
2012-08-13,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,BC wildfires,pm25,13.7
2012-08-14,Prince George,Prince George Gladstone School,https://go.nasa.gov/3Aea5yn,TF,BC wildfires,pm25,6.1
2012-08-19,Prince George,Prince George Gladstone School,https://go.nasa.gov/3abytGy,TF,BC wildfires,pm25,13.6
2012-08-19,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,BC wildfires,pm25,13.6
2012-09-20,Prince George,Prince George Gladstone School,https://go.nasa.gov/3Dexq53,TF,BC wildfires,pm25,18.5
2012-09-20,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,BC wildfires,pm25,18.5
2012-09-21,Prince George,Prince George Gladstone School,https://go.nasa.gov/34yOaEa,TF,BC wildfires,pm25,24.1
2012-09-21,Prince George,Prince George Gladstone School,TF_EE evidence directory,TF,BC wildfires,pm25,24.1
2014-07-10,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3jDU8Km ,TF,NWT wildfires,pm25,10.1
2014-07-11,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3d3zLns,TF,BC wildfires,pm25,33.8
2014-07-12,Prince George ,Prince George Gladstone School,https://go.nasa.gov/2GzPVt1,TF,BC wildfires,pm25,11.5
2014-07-13,Prince George ,Prince George Gladstone School,https://go.nasa.gov/34vF2Af,TF,BC wildfires,pm25,14.5
2014-07-14,Prince George ,Prince George Gladstone School,https://go.nasa.gov/36G18TE,TF,BC wildfires,pm25,17.4
2014-07-15,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3izXixl,TF,BC wildfires,pm25,86.7
2014-07-16,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3iDklr2,TF,BC wildfires,pm25,26
2014-08-01,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3iA0YiD,TF,BC wildfires,pm25,11.4
2014-08-02,Prince George ,Prince George Gladstone School,https://go.nasa.gov/34x2RHT,TF,BC wildfires,pm25,16.1
2014-08-03,Prince George ,Prince George Gladstone School,https://go.nasa.gov/33AXgB4,TF,BC wildfires,pm25,41.6
2014-08-04,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3iA16P9,TF,BC wildfires,pm25,39.4
2014-08-05,Prince George ,Prince George Gladstone School,https://go.nasa.gov/36AEWdr,TF,BC wildfires,pm25,22.9
2014-08-12,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3no5THd,TF,BC wildfires,pm25,31.1
2014-08-13,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3iwKt76,TF,BC wildfires,pm25,23.8
2014-08-14,Prince George ,Prince George Gladstone School,https://go.nasa.gov/30Hzu4N,TF,BC wildfires,pm25,12.9
2014-08-15,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3d7aFnN,TF,BC wildfires,pm25,20.9
2014-08-16,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3no5Wmn,TF,BC wildfires,pm25,22.6
2014-08-18,Prince George ,Prince George Gladstone School,Bulletin Issued,TF,BC wildfires,pm25,40
2014-08-24,Prince George ,Prince George Gladstone School,https://go.nasa.gov/36znPbY,TF,BC wildfires,pm25,16.2
2014-08-25,Prince George ,Prince George Gladstone School,,TF,BC wildfires,pm25,23.9
2014-09-15,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3FmiaVG,TF,BC wildfires,pm25,8.6
2014-09-16,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3iC7ybv,TF,BC wildfires,pm25,11.7
2014-09-17,Prince George ,Prince George Gladstone School,,TF,BC wildfires,pm25,21
2014-09-18,Prince George ,Prince George Gladstone School,,TF,BC wildfires,pm25,15.3
2015-05-11,Prince George ,Prince George Gladstone School,https://go.nasa.gov/3d5JREu,TF,BC wildfires,pm25,8.8
2015-05-26,Prince George ,Prince George Gladstone School,https://go.nasa.gov/2I4b4Md,TF,BC wildfires,pm25,11.6
2015-07-07,Prince George ,Prince George Gladstone School,https://go.nasa.gov/2I8cUfa,TF,BC wildfires,pm25,15.3
2015-07-10,Prince George ,Prince George Gladstone School,https://go.nasa.gov/33C54CP,TF,BC wildfires,pm25,8.1
2015-07-11,Prince George ,Prince George Gladstone School,https://go.nasa.gov/34PecDF,TF,BC wildfires,pm25,11
2010-06-20,Prince George,Prince George Plaza 400,https://go.nasa.gov/3jq3edR ,TF,BC wildfires,pm25,25.3
2010-06-21,Prince George,Prince George Plaza 400,https://go.nasa.gov/3neDhzV ,TF,BC wildfires,pm25,38.1
2010-06-22,Prince George,Prince George Plaza 400,https://go.nasa.gov/34kRlPR ,TF,BC wildfires,pm25,17.8
2010-07-29,Prince George,Prince George Plaza 400,https://go.nasa.gov/3ljN6L8 ,TF,BC wildfires,pm25,11.3
2010-08-04,Prince George,Prince George Plaza 400,https://go.nasa.gov/2WJWW2z,TF,BC wildfires,pm25,21.1
2010-08-05,Prince George,Prince George Plaza 400,https://go.nasa.gov/3iz05a3,TF,BC wildfires,pm25,56.6
2010-08-06,Prince George,Prince George Plaza 400,https://go.nasa.gov/2SuP5zV,TF,BC wildfires,pm25,30
2010-08-15,Prince George,Prince George Plaza 400,https://go.nasa.gov/3ljCMmG,TF,BC wildfires,pm25,16
2010-08-16,Prince George,Prince George Plaza 400,https://go.nasa.gov/3jCCaYH,TF,BC wildfires,pm25,66.4
2010-08-17,Prince George,Prince George Plaza 400,https://go.nasa.gov/2F6Z6Av,TF,BC wildfires,pm25,75.3
2010-08-18,Prince George,Prince George Plaza 400,https://go.nasa.gov/33CNEWO,TF,BC wildfires,pm25,104
2010-08-19,Prince George,Prince George Plaza 400,https://go.nasa.gov/3nrJau2,TF,BC wildfires,pm25,176
2010-08-20,Prince George,Prince George Plaza 400,https://go.nasa.gov/2GLimnG,TF,BC wildfires,pm25,76.7
2010-08-21,Prince George,Prince George Plaza 400,https://go.nasa.gov/33B2Aok,TF,BC wildfires,pm25,70.5
2010-08-22,Prince George,Prince George Plaza 400,https://go.nasa.gov/3jwLygx,TF,BC wildfires,pm25,32.4
2011-06-16,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,Alberta wildfires,pm25,15.8
2012-04-23,Prince George ,Prince George Plaza 400,TF_EE evidence directory,EE,Lakeland Mill explosion @2130,pm25,4.1
2012-04-24,Prince George ,Prince George Plaza 400,TF_EE evidence directory,EE,Lakeland Mill explosion; fumigation event,pm25,6.9
2012-07-08,Prince George,Prince George Plaza 400,https://go.nasa.gov/33yguYf,TF,Siberia wildfires,pm25,30.9
2012-07-09,Prince George,Prince George Plaza 400,https://go.nasa.gov/3iFbWn4,TF,Siberia wildfires,pm25,20.4
2012-07-09,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,Siberia wildfires,pm25,28
2012-07-15,Prince George,Prince George Plaza 400,https://go.nasa.gov/2GIpH7r,TF,Alberta wildfires,pm25,11.4
2012-07-16,Prince George,Prince George Plaza 400,https://go.nasa.gov/3d6eFF4,TF,Alberta wildfires,pm25,3.5
2012-07-25,Prince George,Prince George Plaza 400,https://go.nasa.gov/3BgiDWK,TF,Alberta wildfires,pm25,14.2
2012-08-09,Prince George,Prince George Plaza 400,https://go.nasa.gov/2Yr1eN2,TF,Alberta wildfires,pm25,6.8
2012-08-13,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,BC wildfires,pm25,16.3
2012-08-14,Prince George,Prince George Plaza 400,https://go.nasa.gov/3Aea5yn,TF,BC wildfires,pm25,16.3
2012-08-19,Prince George,Prince George Plaza 400,https://go.nasa.gov/3abytGy,TF,BC wildfires,pm25,27.1
2012-08-19,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,BC wildfires,pm25,27.1
2012-09-20,Prince George,Prince George Plaza 400,https://go.nasa.gov/3Dexq53,TF,BC wildfires,pm25,31.2
2012-09-20,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,BC wildfires,pm25,31.2
2012-09-21,Prince George,Prince George Plaza 400,https://go.nasa.gov/34yOaEa,TF,BC wildfires,pm25,2.5
2012-09-21,Prince George,Prince George Plaza 400,TF_EE evidence directory,TF,BC wildfires,pm25,26.1
2014-07-10,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jDU8Km,TF,NWT wildfires,pm25,16.4
2014-07-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3d3zLns,TF,BC wildfires,pm25,22.2
2014-07-12,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2GzPVt1,TF,BC wildfires,pm25,23.7
2014-07-13,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34vF2Af,TF,BC wildfires,pm25,73.1
2014-07-14,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36G18TE,TF,BC wildfires,pm25,14.5
2014-07-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3izXixl,TF,BC wildfires,pm25,15.2
2014-07-16,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iDklr2,TF,BC wildfires,pm25,19.8
2014-08-01,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iA0YiD,TF,BC wildfires,pm25,48.4
2014-08-02,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34x2RHT,TF,BC wildfires,pm25,44.3
2014-08-03,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33AXgB4,TF,BC wildfires,pm25,26.1
2014-08-04,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iA16P9,TF,BC wildfires,pm25,40.9
2014-08-05,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36AEWdr,TF,BC wildfires,pm25,30.3
2014-08-12,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3no5THd,TF,BC wildfires,pm25,13.5
2014-08-13,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iwKt76,TF,BC wildfires,pm25,28
2014-08-14,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30Hzu4N,TF,BC wildfires,pm25,22.2
2014-08-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3d7aFnN,TF,BC wildfires,pm25,53.8
2014-08-16,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3no5Wmn,TF,BC wildfires,pm25,11
2014-08-18,Prince George ,Prince George Plaza 400,Bulletin Issued,TF,BC wildfires,pm25,26.4
2014-08-24,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36znPbY,TF,BC wildfires,pm25,11.1
2014-08-25,Prince George ,Prince George Plaza 400,,TF,BC wildfires,pm25,13.7
2014-09-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3FmiaVG,TF,BC wildfires,pm25,33.4
2014-09-16,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iC7ybv,TF,BC wildfires,pm25,17.8
2014-09-17,Prince George ,Prince George Plaza 400,,TF,BC wildfires,pm25,13.2
2014-09-18,Prince George ,Prince George Plaza 400,,TF,BC wildfires,pm25,18
2015-05-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3d5JREu,TF,BC wildfires,pm25,22.5
2015-05-26,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2I4b4Md,TF,BC wildfires,pm25,15.4
2015-07-07,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2I8cUfa,TF,BC wildfires,pm25,15.5
2015-07-10,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33C54CP,TF,BC wildfires,pm25,21.4
2015-07-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34PecDF,TF,BC wildfires,pm25,14
2017-07-08,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jHrsjG,TF,BC wildfires,pm25,6.7
2017-07-09,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2SRe9lb,TF,BC wildfires,pm25,29.6
2017-07-10,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2GLYq3S,TF,BC wildfires,pm25,19.1
2017-07-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33F3bp0,TF,BC wildfires,pm25,10.6
2017-07-12,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2FccdAf,TF,BC wildfires,pm25,9.4
2017-07-13,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2GKiQu6,TF,BC wildfires,pm25,70.6
2017-07-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iCOaIs,TF,BC wildfires,pm25,48.4
2017-07-18,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iFe12B,TF,BC wildfires,pm25,28.7
2017-07-19,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iFdVbf,TF,BC wildfires,pm25,14.4
2017-07-20,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3df3MB0,TF,BC wildfires,pm25,18.3
2017-07-21,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3uQ1DEH,TF,BC wildfires,pm25,31.7
2017-07-26,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34HKfVI,TF,BC wildfires,pm25,14.1
2017-07-29,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jM9Mn5,TF,BC wildfires,pm25,14.5
2017-08-03,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3lpcMWU,TF,BC wildfires,pm25,19
2017-08-06,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36Ka36e,TF,BC wildfires,pm25,18.3
2017-08-08,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3mwqoSr,TF,BC wildfires,pm25,15.2
2017-08-09,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34D7FLV,TF,BC wildfires,pm25,53.8
2017-08-10,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3ouKizJ,TF,BC wildfires,pm25,282
2017-08-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30PPmlQ,TF,BC wildfires,pm25,136
2017-08-12,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3lk73lg,TF,BC wildfires,pm25,34.5
2017-08-13,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nvv1Mf,TF,BC wildfires,pm25,48.2
2017-08-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iKb1li,TF,BC wildfires,pm25,68
2017-08-16,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2I5YiwF,TF,BC wildfires,pm25,21.6
2017-08-17,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nzxaX4,TF,BC wildfires,pm25,18.4
2017-08-18,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3ntwgLP,TF,BC wildfires,pm25,41.6
2017-08-20,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30OkHoN,TF,BC wildfires,pm25,21.4
2017-08-21,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jJIL3I,TF,BC wildfires,pm25,6.1
2017-08-22,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36LZP5y,TF,BC wildfires,pm25,24.8
2018-07-22,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3a6UQwG,TF,BC wildfires,pm25,28.1
2018-07-24,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34MYIQx,TF,BC wildfires,pm25,30.8
2018-07-25,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30SwpPe,TF,BC wildfires,pm25,31.4
2018-07-26,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30TFU0B,TF,BC wildfires,pm25,32
2018-07-27,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iRD4PL,TF,BC wildfires,pm25,28.3
2018-07-28,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3iNwl9I,TF,BC wildfires,pm25,27.5
2018-07-29,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33JTKV8,TF,BC wildfires,pm25,13.6
2018-07-30,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33M1je4,TF,BC wildfires,pm25,17.7
2018-07-31,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3mj88Me,TF,BC wildfires,pm25,30.5
2018-08-01,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nUsefZ,TF,BC wildfires,pm25,21.7
2018-08-02,Prince George ,Prince George Plaza 400,https://go.nasa.gov/375063w,TF,BC wildfires,pm25,18.6
2018-08-05,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2H4x8pn,TF,BC wildfires,pm25,56.7
2018-08-06,Prince George ,Prince George Plaza 400,https://go.nasa.gov/30YNAyI,TF,BC wildfires,pm25,103
2018-08-07,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jVhfQJ,TF,BC wildfires,pm25,130
2018-08-08,Prince George ,Prince George Plaza 400,https://go.nasa.gov/36Yj393,TF,BC wildfires,pm25,113
2018-08-09,Prince George ,Prince George Plaza 400,https://go.nasa.gov/370SXBi,TF,BC wildfires,pm25,45.8
2018-08-10,Prince George ,Prince George Plaza 400,https://go.nasa.gov/370Ix4L,TF,BC wildfires,pm25,92.2
2018-08-11,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33SunAw,TF,BC wildfires,pm25,NA
2018-08-13,Prince George ,Prince George Plaza 400,https://go.nasa.gov/33T6bxV,TF,BC wildfires,pm25,59.8
2018-08-14,Prince George ,Prince George Plaza 400,https://go.nasa.gov/313dsJK,TF,BC wildfires,pm25,152
2018-08-15,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3dp50cN,TF,BC wildfires,pm25,366
2018-08-16,Prince George ,Prince George Plaza 400,https://go.nasa.gov/372QKVW,TF,BC wildfires,pm25,207
2018-08-17,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nP5DBp,TF,BC wildfires,pm25,128
2018-08-18,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3dpiPIr,TF,BC wildfires,pm25,23.8
2018-08-19,Prince George ,Prince George Plaza 400,https://go.nasa.gov/314tYJE,TF,BC wildfires,pm25,60.1
2018-08-20,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nOjW9i,TF,BC wildfires,pm25,276
2018-08-21,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3lFWt8k,TF,BC wildfires,pm25,120
2018-08-22,Prince George ,Prince George Plaza 400,https://go.nasa.gov/313YwLp,TF,BC wildfires,pm25,102
2018-08-23,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3lD7o2o,TF,BC wildfires,pm25,88.7
2018-08-24,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3dmRaaO,TF,BC wildfires,pm25,21.5
2018-08-25,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3nNlKPO,TF,BC wildfires,pm25,25.3
2018-08-26,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3uNW2ys,TF,BC wildfires,pm25,66.7
2018-08-27,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2SPmNjM,TF,BC wildfires,pm25,36.8
2018-08-28,Prince George ,Prince George Plaza 400,https://go.nasa.gov/3jVNHmb,TF,BC wildfires,pm25,33.3
2018-08-29,Prince George ,Prince George Plaza 400,https://go.nasa.gov/34WZQRk,TF,BC wildfires,pm25,41.1
2018-08-30,Prince George ,Prince George Plaza 400,https://go.nasa.gov/2SOwUph,TF,BC wildfires,pm25,49.3
